data,regiao,id_cliente,nome_cliente,produto,categoria,valor,renda_mensal
2024-01-09,Nordeste,16,Cliente 016,Produto_13,Limpeza,157.17,1770.69
2024-01-09,Centro-Oeste,7,Cliente 007,Produto_04,Bebidas,190.05,4724.66
2024-01-09,Centro-Oeste,37,Cliente 037,Produto_01,Bebidas,219.52,1269.3
2024-01-09,Centro-Oeste,90,Cliente 090,Produto_08,Alimentos,210.61,1692.94
2024-01-09,Norte,100,Cliente 100,Produto_12,Limpeza,68.07,3610.95
2024-01-09,Norte,95,Cliente 095,Produto_01,Bebidas,118.59,1438.57
2024-01-09,Sudeste,79,Cliente 079,Produto_04,Bebidas,262.82,5238.49
2024-01-09,Sudeste,89,Cliente 089,Produto_04,Bebidas,194.27,347.23
2024-01-09,Nordeste,16,Cliente 016,Produto_08,Alimentos,186.65,1770.69
2024-01-09,Sul,106,Cliente 106,Produto_11,Higiene,127.26,9272.59
2024-01-09,Centro-Oeste,96,Cliente 096,Produto_14,Limpeza,85.63,271.52
2024-01-09,Centro-Oeste,114,Cliente 114,Produto_07,Alimentos,174.65,627.32
2024-01-09,Sudeste,32,Cliente 032,Produto_07,Alimentos,142.51,1555.9
2024-01-09,Sul,106,Cliente 106,Produto_11,Higiene,71.84,9272.59
2024-01-09,Centro-Oeste,37,Cliente 037,Produto_01,Bebidas,40.5,1269.3
2024-01-09,Norte,25,Cliente 025,Produto_01,Bebidas,133.65,2145.69
2024-01-09,Norte,56,Cliente 056,Produto_06,Alimentos,211.45,3387.57
2024-01-09,Sul,18,Cliente 018,Produto_07,Alimentos,174.64,3366.91
2024-01-09,Sul,116,Cliente 116,Produto_03,Bebidas,205.98,622.92
2024-01-09,Nordeste,58,Cliente 058,Produto_03,Bebidas,109.93,1306.03
2024-01-09,Centro-Oeste,31,Cliente 031,Produto_09,Higiene,69.66,1030.59
2024-01-09,Sudeste,50,Cliente 050,Produto_04,Bebidas,193.73,1356.13
2024-01-09,Sudeste,30,Cliente 030,Produto_14,Limpeza,145.02,649.37
2024-01-09,Sul,48,Cliente 048,Produto_02,Bebidas,40.13,2977.27
2024-01-09,Norte,77,Cliente 077,Produto_10,Higiene,135.95,2614.42
2024-01-09,Nordeste,104,Cliente 104,Produto_08,Alimentos,164.32,766.96
2024-01-10,Nordeste,76,Cliente 076,Produto_01,Bebidas,194.36,2809.66
2024-01-10,Centro-Oeste,110,Cliente 110,Produto_01,Bebidas,49.3,3461.7
2024-01-10,Sudeste,103,Cliente 103,Produto_06,Alimentos,171.98,1436.25
2024-01-10,Sul,81,Cliente 081,Produto_13,Limpeza,5.29,3635.87
2024-01-10,Norte,87,Cliente 087,Produto_03,Bebidas,58.41,2068.87
2024-01-10,Centro-Oeste,112,Cliente 112,Produto_14,Limpeza,105.08,994.71
2024-01-10,Centro-Oeste,94,Cliente 094,Produto_13,Limpeza,36.06,2589.29
2024-01-10,Centro-Oeste,90,Cliente 090,Produto_01,Bebidas,21.81,1692.94
2024-01-10,Norte,92,Cliente 092,Produto_09,Higiene,57.74,1354.9
2024-01-10,Sul,116,Cliente 116,Produto_08,Alimentos,106.97,622.92
2024-01-10,Sul,84,Cliente 084,Produto_14,Limpeza,74.26,4839.84
2024-01-10,Centro-Oeste,114,Cliente 114,Produto_13,Limpeza,69.58,627.32
2024-01-10,Sul,73,Cliente 073,Produto_01,Bebidas,72.97,2937.93
2024-01-10,Norte,46,Cliente 046,Produto_10,Higiene,202.25,3120.34
2024-01-10,Sul,83,Cliente 083,Produto_12,Limpeza,35.05,3635.9
2024-01-10,Sudeste,1,Cliente 001,Produto_05,Alimentos,72.73,2672.38
2024-01-10,Norte,19,Cliente 019,Produto_08,Alimentos,189.39,3032.65
2024-01-10,Sul,54,Cliente 054,Produto_01,Bebidas,83.71,4354.92
2024-01-10,Sudeste,53,Cliente 053,Produto_14,Limpeza,189.8,1047.69
2024-01-10,Norte,85,Cliente 085,Produto_13,Limpeza,156.11,3985.46
2024-01-10,Centro-Oeste,3,Cliente 003,Produto_09,Higiene,171.69,2098.28
2024-01-10,Norte,39,Cliente 039,Produto_12,Limpeza,61.83,4429.44
2024-01-10,Norte,111,Cliente 111,Produto_11,Higiene,226.94,4320.1
2024-01-10,Norte,105,Cliente 105,Produto_02,Bebidas,162.37,4731.94
2024-01-10,Sul,2,Cliente 002,Produto_11,Higiene,227.27,1964.53
2024-01-10,Norte,85,Cliente 085,Produto_07,Alimentos,113.71,3985.46
2024-01-10,Centro-Oeste,96,Cliente 096,Produto_04,Bebidas,99.39,271.52
2024-01-10,Nordeste,45,Cliente 045,Produto_13,Limpeza,7.68,3653.07
2024-01-10,Sudeste,52,Cliente 052,Produto_04,Bebidas,63.56,3534.41
2024-01-10,Sudeste,57,Cliente 057,Produto_01,Bebidas,127.62,2054.28
2024-01-10,Norte,34,Cliente 034,Produto_03,Bebidas,142.17,2635.14
2024-01-10,Sudeste,79,Cliente 079,Produto_12,Limpeza,55.37,5238.49
2024-01-10,Sul,81,Cliente 081,Produto_14,Limpeza,140.54,3635.87
2024-01-10,Sul,48,Cliente 048,Produto_09,Higiene,60.89,2977.27
2024-01-10,Nordeste,61,Cliente 061,Produto_01,Bebidas,135.19,2525.26
2024-01-10,Centro-Oeste,55,Cliente 055,Produto_13,Limpeza,100.66,4868.09
2024-01-10,Nordeste,58,Cliente 058,Produto_05,Alimentos,173.59,1306.03
2024-01-10,Norte,111,Cliente 111,Produto_05,Alimentos,50.35,4320.1
2024-01-10,Sudeste,57,Cliente 057,Produto_14,Limpeza,127.19,2054.28
2024-01-10,Centro-Oeste,37,Cliente 037,Produto_06,Alimentos,99.38,1269.3
2024-01-10,Sul,13,Cliente 013,Produto_03,Bebidas,112.27,3118.4
2024-01-10,Sul,2,Cliente 002,Produto_01,Bebidas,265.65,1964.53
2024-01-10,Centro-Oeste,8,Cliente 008,Produto_14,Limpeza,220.39,3192.19
2024-01-10,Sudeste,69,Cliente 069,Produto_05,Alimentos,208.13,3532.96
2024-01-10,Centro-Oeste,8,Cliente 008,Produto_06,Alimentos,65.27,3192.19
2024-01-10,Sul,72,Cliente 072,Produto_13,Limpeza,116.99,564.3
2024-01-10,Centro-Oeste,107,Cliente 107,Produto_03,Bebidas,132.06,5079.71
2024-01-11,Centro-Oeste,8,Cliente 008,Produto_14,Limpeza,151.74,3192.19
2024-01-11,Sul,72,Cliente 072,Produto_10,Higiene,90.89,564.3
2024-01-11,Sul,84,Cliente 084,Produto_03,Bebidas,120.59,4839.84
2024-01-11,Sudeste,70,Cliente 070,Produto_12,Limpeza,190.58,2361.6
2024-01-11,Norte,25,Cliente 025,Produto_14,Limpeza,295.78,2145.69
2024-01-11,Sudeste,59,Cliente 059,Produto_03,Bebidas,212.07,2353.65
2024-01-11,Sudeste,103,Cliente 103,Produto_13,Limpeza,157.56,1436.25
2024-01-11,Norte,85,Cliente 085,Produto_05,Alimentos,118.43,3985.46
2024-01-11,Sul,97,Cliente 097,Produto_13,Limpeza,191.95,2878.73
2024-01-11,Norte,100,Cliente 100,Produto_02,Bebidas,161.02,3610.95
2024-01-11,Nordeste,45,Cliente 045,Produto_10,Higiene,208.1,3653.07
2024-01-11,Sudeste,30,Cliente 030,Produto_14,Limpeza,184.34,649.37
2024-01-11,Norte,19,Cliente 019,Produto_11,Higiene,71.19,3032.65
2024-01-11,Sudeste,11,Cliente 011,Produto_02,Bebidas,138.18,1372.03
2024-01-11,Nordeste,98,Cliente 098,Produto_01,Bebidas,126.6,1257.91
2024-01-11,Sudeste,66,Cliente 066,Produto_02,Bebidas,104.95,3555.53
2024-01-11,Norte,39,Cliente 039,Produto_02,Bebidas,189.03,4429.44
2024-01-11,Centro-Oeste,110,Cliente 110,Produto_09,Higiene,200.16,3461.7
2024-01-11,Nordeste,58,Cliente 058,Produto_10,Higiene,182.86,1306.03
2024-01-11,Nordeste,117,Cliente 117,Produto_04,Bebidas,82.4,1040.31
2024-01-11,Norte,34,Cliente 034,Produto_14,Limpeza,129.21,2635.14
2024-01-11,Centro-Oeste,55,Cliente 055,Produto_09,Higiene,80.92,4868.09
2024-01-11,Norte,42,Cliente 042,Produto_01,Bebidas,80.2,2874.86
2024-01-11,Sudeste,62,Cliente 062,Produto_13,Limpeza,8.42,6503.29
2024-01-11,Centro-Oeste,110,Cliente 110,Produto_13,Limpeza,158.31,3461.7
2024-01-11,Norte,87,Cliente 087,Produto_06,Alimentos,121.57,2068.87
2024-01-11,Norte,19,Cliente 019,Produto_09,Higiene,174.84,3032.65
2024-01-11,Sudeste,57,Cliente 057,Produto_08,Alimentos,110.47,2054.28
2024-01-11,Nordeste,117,Cliente 117,Produto_10,Higiene,153.74,1040.31
2024-01-11,Sudeste,89,Cliente 089,Produto_03,Bebidas,29.42,347.23
2024-01-11,Norte,111,Cliente 111,Produto_10,Higiene,127.71,4320.1
2024-01-11,Nordeste,45,Cliente 045,Produto_13,Limpeza,60.22,3653.07
2024-01-11,Norte,119,Cliente 119,Produto_06,Alimentos,90.5,2637.62
2024-01-11,Centro-Oeste,27,Cliente 027,Produto_06,Alimentos,152.58,5430.32
2024-01-11,Norte,85,Cliente 085,Produto_10,Higiene,130.8,3985.46
2024-01-12,Centro-Oeste,9,Cliente 009,Produto_10,Higiene,215.57,2692.74
2024-01-12,Centro-Oeste,9,Cliente 009,Produto_04,Bebidas,118.47,2692.74
2024-01-12,Norte,46,Cliente 046,Produto_12,Limpeza,154.31,3120.34
2024-01-12,Norte,46,Cliente 046,Produto_14,Limpeza,146.7,3120.34
2024-01-12,Sul,4,Cliente 004,Produto_08,Alimentos,184.06,3257.27
2024-01-12,Nordeste,76,Cliente 076,Produto_08,Alimentos,126.43,2809.66
2024-01-12,Centro-Oeste,93,Cliente 093,Produto_11,Higiene,123.26,4060.47
2024-01-12,Centro-Oeste,26,Cliente 026,Produto_12,Limpeza,166.43,3130.59
2024-01-12,Nordeste,45,Cliente 045,Produto_10,Higiene,36.47,3653.07
2024-01-12,Centro-Oeste,109,Cliente 109,Produto_04,Bebidas,73.03,1364.75
2024-01-12,Nordeste,21,Cliente 021,Produto_08,Alimentos,28.22,321.16
2024-01-12,Norte,87,Cliente 087,Produto_02,Bebidas,50.53,2068.87
2024-01-12,Centro-Oeste,35,Cliente 035,Produto_08,Alimentos,34.59,1108.77
2024-01-12,Nordeste,60,Cliente 060,Produto_04,Bebidas,18.36,3220.54
2024-01-12,Sul,75,Cliente 075,Produto_13,Limpeza,132.73,1149.31
2024-01-12,Centro-Oeste,37,Cliente 037,Produto_01,Bebidas,108.08,1269.3
2024-01-12,Norte,56,Cliente 056,Produto_12,Limpeza,137.73,3387.57
2024-01-12,Nordeste,58,Cliente 058,Produto_01,Bebidas,138.31,1306.03
2024-01-12,Sul,106,Cliente 106,Produto_07,Alimentos,169.65,9272.59
2024-01-12,Sudeste,80,Cliente 080,Produto_03,Bebidas,139.73,5146.29
2024-01-12,Sul,38,Cliente 038,Produto_12,Limpeza,62.17,1926.75
2024-01-12,Norte,39,Cliente 039,Produto_06,Alimentos,170.35,4429.44
2024-01-12,Sul,81,Cliente 081,Produto_13,Limpeza,71.53,3635.87
2024-01-12,Norte,100,Cliente 100,Produto_10,Higiene,106.96,3610.95
2024-01-12,Norte,119,Cliente 119,Produto_14,Limpeza,113.0,2637.62
2024-01-12,Nordeste,61,Cliente 061,Produto_14,Limpeza,123.73,2525.26
2024-01-12,Sul,54,Cliente 054,Produto_09,Higiene,117.99,4354.92
2024-01-12,Centro-Oeste,94,Cliente 094,Produto_11,Higiene,157.57,2589.29
2024-01-12,Sul,22,Cliente 022,Produto_04,Bebidas,121.47,2449.01
2024-01-12,Nordeste,60,Cliente 060,Produto_05,Alimentos,119.24,3220.54
2024-01-12,Sudeste,79,Cliente 079,Produto_12,Limpeza,82.09,5238.49
2024-01-12,Norte,34,Cliente 034,Produto_05,Alimentos,16.54,2635.14
2024-01-12,Sudeste,23,Cliente 023,Produto_12,Limpeza,108.44,2618.46
2024-01-12,Centro-Oeste,91,Cliente 091,Produto_10,Higiene,149.44,5257.22
2024-01-12,Nordeste,99,Cliente 099,Produto_03,Bebidas,112.2,2284.33
2024-01-12,Sul,5,Cliente 005,Produto_06,Alimentos,110.9,1238.45
2024-01-12,Norte,24,Cliente 024,Produto_10,Higiene,140.03,10947.0
2024-01-12,Norte,34,Cliente 034,Produto_08,Alimentos,166.27,2635.14
2024-01-12,Norte,82,Cliente 082,Produto_10,Higiene,117.51,3632.77
2024-01-12,Centro-Oeste,3,Cliente 003,Produto_13,Limpeza,207.02,2098.28
2024-01-12,Sudeste,89,Cliente 089,Produto_01,Bebidas,158.19,347.23
2024-01-12,Sul,13,Cliente 013,Produto_09,Higiene,115.89,3118.4
2024-01-12,Norte,34,Cliente 034,Produto_09,Higiene,133.62,2635.14
2024-01-12,Centro-Oeste,110,Cliente 110,Produto_04,Bebidas,39.58,3461.7
2024-01-12,Norte,42,Cliente 042,Produto_08,Alimentos,148.73,2874.86
2024-01-12,Sudeste,59,Cliente 059,Produto_11,Higiene,102.95,2353.65
2024-01-12,Nordeste,49,Cliente 049,Produto_03,Bebidas,151.05,3111.56
2024-01-12,Sul,75,Cliente 075,Produto_03,Bebidas,103.67,1149.31
2024-01-12,Sudeste,89,Cliente 089,Produto_11,Higiene,124.24,347.23
2024-01-12,Sudeste,30,Cliente 030,Produto_11,Higiene,73.36,649.37
2024-01-12,Nordeste,98,Cliente 098,Produto_08,Alimentos,108.94,1257.91
2024-01-12,Sudeste,33,Cliente 033,Produto_12,Limpeza,112.16,538.98
2024-01-13,Sul,81,Cliente 081,Produto_13,Limpeza,5.0,3635.87
2024-01-13,Nordeste,98,Cliente 098,Produto_01,Bebidas,173.85,1257.91
2024-01-13,Sudeste,11,Cliente 011,Produto_08,Alimentos,218.56,1372.03
2024-01-13,Sul,18,Cliente 018,Produto_01,Bebidas,63.72,3366.91
2024-01-13,Norte,100,Cliente 100,Produto_06,Alimentos,73.31,3610.95
2024-01-13,Sul,18,Cliente 018,Produto_03,Bebidas,5.0,3366.91
2024-01-13,Sul,63,Cliente 063,Produto_06,Alimentos,187.06,3917.87
2024-01-13,Nordeste,6,Cliente 006,Produto_09,Higiene,252.49,1648.8
2024-01-13,Nordeste,21,Cliente 021,Produto_03,Bebidas,75.24,321.16
2024-01-13,Norte,100,Cliente 100,Produto_11,Higiene,132.09,3610.95
2024-01-13,Sul,113,Cliente 113,Produto_08,Alimentos,265.1,7180.73
2024-01-13,Sudeste,43,Cliente 043,Produto_02,Bebidas,53.1,3037.79
2024-01-13,Sudeste,20,Cliente 020,Produto_02,Bebidas,158.0,2358.59
2024-01-13,Centro-Oeste,8,Cliente 008,Produto_13,Limpeza,14.1,3192.19
2024-01-13,Norte,24,Cliente 024,Produto_05,Alimentos,161.83,10947.0
2024-01-13,Norte,46,Cliente 046,Produto_09,Higiene,99.7,3120.34
2024-01-13,Sul,113,Cliente 113,Produto_13,Limpeza,17.64,7180.73
2024-01-13,Sul,48,Cliente 048,Produto_13,Limpeza,58.52,2977.27
2024-01-13,Sudeste,41,Cliente 041,Produto_13,Limpeza,5.0,500.37
2024-01-13,Nordeste,49,Cliente 049,Produto_14,Limpeza,121.88,3111.56
2024-01-13,Norte,100,Cliente 100,Produto_02,Bebidas,79.51,3610.95
2024-01-13,Sudeste,30,Cliente 030,Produto_11,Higiene,50.77,649.37
2024-01-13,Centro-Oeste,31,Cliente 031,Produto_07,Alimentos,190.37,1030.59
2024-01-13,Nordeste,14,Cliente 014,Produto_04,Bebidas,28.93,3040.37
2024-01-13,Nordeste,44,Cliente 044,Produto_12,Limpeza,208.63,4340.18
2024-01-13,Sul,72,Cliente 072,Produto_06,Alimentos,75.19,564.3
2024-01-13,Sul,22,Cliente 022,Produto_05,Alimentos,161.81,2449.01
2024-01-13,Sul,81,Cliente 081,Produto_11,Higiene,82.16,3635.87
2024-01-13,Nordeste,45,Cliente 045,Produto_02,Bebidas,159.82,3653.07
2024-01-13,Sudeste,17,Cliente 017,Produto_14,Limpeza,119.42,2200.5
2024-01-13,Sul,13,Cliente 013,Produto_02,Bebidas,308.4,3118.4
2024-01-13,Sudeste,15,Cliente 015,Produto_06,Alimentos,37.78,638.77
2024-01-13,Norte,19,Cliente 019,Produto_05,Alimentos,97.76,3032.65
2024-01-13,Nordeste,76,Cliente 076,Produto_01,Bebidas,13.78,2809.66
2024-01-13,Norte,100,Cliente 100,Produto_06,Alimentos,137.74,3610.95
2024-01-13,Sudeste,50,Cliente 050,Produto_01,Bebidas,5.0,1356.13
2024-01-13,Nordeste,120,Cliente 120,Produto_03,Bebidas,62.39,1825.61
2024-01-13,Centro-Oeste,94,Cliente 094,Produto_03,Bebidas,64.64,2589.29
2024-01-13,Norte,25,Cliente 025,Produto_03,Bebidas,110.14,2145.69
2024-01-13,Norte,25,Cliente 025,Produto_13,Limpeza,94.81,2145.69
2024-01-13,Sul,5,Cliente 005,Produto_02,Bebidas,166.86,1238.45
2024-01-13,Sudeste,29,Cliente 029,Produto_09,Higiene,64.55,6319.21
2024-01-13,Nordeste,60,Cliente 060,Produto_03,Bebidas,77.44,3220.54
2024-01-13,Nordeste,21,Cliente 021,Produto_05,Alimentos,74.52,321.16
2024-01-13,Nordeste,40,Cliente 040,Produto_06,Alimentos,124.21,793.71
2024-01-13,Sul,113,Cliente 113,Produto_01,Bebidas,71.45,7180.73
2024-01-13,Sudeste,1,Cliente 001,Produto_11,Higiene,19.01,2672.38
2024-01-13,Sudeste,53,Cliente 053,Produto_02,Bebidas,96.15,1047.69
2024-01-13,Centro-Oeste,96,Cliente 096,Produto_09,Higiene,180.16,271.52
2024-01-13,Sul,72,Cliente 072,Produto_05,Alimentos,50.31,564.3
2024-01-13,Nordeste,67,Cliente 067,Produto_02,Bebidas,194.89,2091.75
2024-01-13,Nordeste,98,Cliente 098,Produto_07,Alimentos,149.75,1257.91
2024-01-13,Norte,111,Cliente 111,Produto_04,Bebidas,144.24,4320.1
2024-01-13,Norte,119,Cliente 119,Produto_11,Higiene,129.42,2637.62
2024-01-13,Norte,95,Cliente 095,Produto_01,Bebidas,27.31,1438.57
2024-01-13,Sudeste,79,Cliente 079,Produto_03,Bebidas,196.44,5238.49
2024-01-14,Nordeste,14,Cliente 014,Produto_10,Higiene,40.82,3040.37
2024-01-14,Sudeste,101,Cliente 101,Produto_01,Bebidas,61.95,4579.22
2024-01-14,Nordeste,58,Cliente 058,Produto_10,Higiene,114.71,1306.03
2024-01-14,Nordeste,44,Cliente 044,Produto_05,Alimentos,47.91,4340.18
2024-01-14,Centro-Oeste,118,Cliente 118,Produto_09,Higiene,141.44,3505.88
2024-01-14,Nordeste,67,Cliente 067,Produto_03,Bebidas,100.3,2091.75
2024-01-14,Norte,102,Cliente 102,Produto_13,Limpeza,86.85,1688.45
2024-01-14,Centro-Oeste,109,Cliente 109,Produto_09,Higiene,147.69,1364.75
2024-01-14,Centro-Oeste,26,Cliente 026,Produto_10,Higiene,54.72,3130.59
2024-01-14,Sudeste,20,Cliente 020,Produto_07,Alimentos,50.66,2358.59
2024-01-14,Norte,82,Cliente 082,Produto_11,Higiene,93.14,3632.77
2024-01-14,Sudeste,70,Cliente 070,Produto_05,Alimentos,93.4,2361.6
2024-01-14,Sudeste,103,Cliente 103,Produto_10,Higiene,178.46,1436.25
2024-01-14,Norte,25,Cliente 025,Produto_01,Bebidas,129.83,2145.69
2024-01-14,Sudeste,15,Cliente 015,Produto_08,Alimentos,92.41,638.77
2024-01-14,Centro-Oeste,96,Cliente 096,Produto_13,Limpeza,107.18,271.52
2024-01-14,Sul,36,Cliente 036,Produto_04,Bebidas,148.39,6862.81
2024-01-14,Norte,25,Cliente 025,Produto_01,Bebidas,195.46,2145.69
2024-01-14,Centro-Oeste,118,Cliente 118,Produto_06,Alimentos,32.36,3505.88
2024-01-14,Centro-Oeste,35,Cliente 035,Produto_05,Alimentos,160.52,1108.77
2024-01-14,Nordeste,76,Cliente 076,Produto_08,Alimentos,141.61,2809.66
2024-01-14,Centro-Oeste,12,Cliente 012,Produto_03,Bebidas,148.2,1917.65
2024-01-14,Centro-Oeste,8,Cliente 008,Produto_06,Alimentos,134.0,3192.19
2024-01-14,Sul,13,Cliente 013,Produto_07,Alimentos,33.94,3118.4
2024-01-14,Norte,82,Cliente 082,Produto_09,Higiene,139.51,3632.77
2024-01-14,Nordeste,40,Cliente 040,Produto_05,Alimentos,180.47,793.71
2024-01-14,Centro-Oeste,114,Cliente 114,Produto_11,Higiene,137.93,627.32
2024-01-14,Norte,102,Cliente 102,Produto_08,Alimentos,151.63,1688.45
2024-01-14,Sul,106,Cliente 106,Produto_06,Alimentos,187.43,9272.59
2024-01-14,Sudeste,30,Cliente 030,Produto_14,Limpeza,88.95,649.37
2024-01-14,Sul,18,Cliente 018,Produto_06,Alimentos,48.69,3366.91
2024-01-14,Sul,38,Cliente 038,Produto_13,Limpeza,127.56,1926.75
2024-01-14,Sudeste,51,Cliente 051,Produto_13,Limpeza,132.54,8133.11
2024-01-14,Nordeste,49,Cliente 049,Produto_01,Bebidas,103.23,3111.56
2024-01-14,Nordeste,74,Cliente 074,Produto_01,Bebidas,121.28,780.38
2024-01-14,Norte,102,Cliente 102,Produto_12,Limpeza,70.66,1688.45
2024-01-14,Centro-Oeste,91,Cliente 091,Produto_10,Higiene,170.49,5257.22
2024-01-14,Centro-Oeste,109,Cliente 109,Produto_09,Higiene,161.4,1364.75
2024-01-14,Sudeste,57,Cliente 057,Produto_05,Alimentos,113.01,2054.28
2024-01-14,Sul,18,Cliente 018,Produto_14,Limpeza,64.45,3366.91
2024-01-14,Sul,18,Cliente 018,Produto_11,Higiene,118.11,3366.91
2024-01-14,Sul,116,Cliente 116,Produto_13,Limpeza,122.65,622.92
2024-01-14,Norte,102,Cliente 102,Produto_03,Bebidas,133.71,1688.45
2024-01-14,Sudeste,66,Cliente 066,Produto_01,Bebidas,188.45,3555.53
2024-01-14,Nordeste,21,Cliente 021,Produto_04,Bebidas,96.15,321.16
2024-01-14,Nordeste,76,Cliente 076,Produto_03,Bebidas,92.99,2809.66
2024-01-15,Norte,19,Cliente 019,Produto_10,Higiene,145.59,3032.65
2024-01-15,Sudeste,23,Cliente 023,Produto_03,Bebidas,132.11,2618.46
2024-01-15,Centro-Oeste,107,Cliente 107,Produto_11,Higiene,5.0,5079.71
2024-01-15,Nordeste,120,Cliente 120,Produto_08,Alimentos,37.11,1825.61
2024-01-15,Nordeste,76,Cliente 076,Produto_13,Limpeza,187.76,2809.66
2024-01-15,Sul,113,Cliente 113,Produto_06,Alimentos,151.9,7180.73
2024-01-15,Nordeste,6,Cliente 006,Produto_03,Bebidas,163.16,1648.8
2024-01-15,Nordeste,68,Cliente 068,Produto_03,Bebidas,79.25,4153.22
2024-01-15,Norte,46,Cliente 046,Produto_05,Alimentos,80.78,3120.34
2024-01-15,Sudeste,69,Cliente 069,Produto_05,Alimentos,120.13,3532.96
2024-01-15,Nordeste,28,Cliente 028,Produto_13,Limpeza,181.49,4257.11
2024-01-15,Centro-Oeste,35,Cliente 035,Produto_07,Alimentos,158.74,1108.77
2024-01-15,Centro-Oeste,112,Cliente 112,Produto_05,Alimentos,159.44,994.71
2024-01-15,Sudeste,70,Cliente 070,Produto_08,Alimentos,113.31,2361.6
2024-01-15,Norte,87,Cliente 087,Produto_06,Alimentos,136.13,2068.87
2024-01-15,Sudeste,89,Cliente 089,Produto_01,Bebidas,184.33,347.23
2024-01-15,Nordeste,117,Cliente 117,Produto_11,Higiene,67.68,1040.31
2024-01-15,Sul,38,Cliente 038,Produto_05,Alimentos,101.93,1926.75
2024-01-15,Sul,36,Cliente 036,Produto_14,Limpeza,93.92,6862.81
2024-01-15,Norte,100,Cliente 100,Produto_14,Limpeza,176.02,3610.95
2024-01-15,Nordeste,99,Cliente 099,Produto_12,Limpeza,62.48,2284.33
2024-01-15,Centro-Oeste,31,Cliente 031,Produto_14,Limpeza,213.86,1030.59
2024-01-15,Sul,116,Cliente 116,Produto_01,Bebidas,137.19,622.92
2024-01-15,Norte,46,Cliente 046,Produto_04,Bebidas,58.5,3120.34
2024-01-15,Norte,82,Cliente 082,Produto_14,Limpeza,104.07,3632.77
2024-01-15,Nordeste,47,Cliente 047,Produto_04,Bebidas,128.41,1400.82
2024-01-15,Sul,5,Cliente 005,Produto_02,Bebidas,105.82,1238.45
2024-01-15,Nordeste,14,Cliente 014,Produto_05,Alimentos,160.36,3040.37
2024-01-15,Sul,73,Cliente 073,Produto_10,Higiene,103.23,2937.93
2024-01-15,Nordeste,47,Cliente 047,Produto_07,Alimentos,96.62,1400.82
2024-01-15,Sul,4,Cliente 004,Produto_04,Bebidas,121.44,3257.27
2024-01-15,Norte,77,Cliente 077,Produto_13,Limpeza,128.28,2614.42
2024-01-15,Norte,56,Cliente 056,Produto_01,Bebidas,86.17,3387.57
2024-01-15,Centro-Oeste,7,Cliente 007,Produto_14,Limpeza,131.3,4724.66
2024-01-15,Sul,116,Cliente 116,Produto_03,Bebidas,152.72,622.92
2024-01-15,Nordeste,45,Cliente 045,Produto_03,Bebidas,209.46,3653.07
2024-01-15,Norte,111,Cliente 111,Produto_09,Higiene,36.96,4320.1
2024-01-15,Centro-Oeste,118,Cliente 118,Produto_04,Bebidas,61.86,3505.88
2024-01-16,Sudeste,50,Cliente 050,Produto_06,Alimentos,183.54,1356.13
2024-01-16,Centro-Oeste,55,Cliente 055,Produto_07,Alimentos,53.29,4868.09
2024-01-16,Sudeste,78,Cliente 078,Produto_09,Higiene,145.35,875.58
2024-01-16,Sudeste,78,Cliente 078,Produto_14,Limpeza,151.92,875.58
2024-01-16,Centro-Oeste,35,Cliente 035,Produto_02,Bebidas,114.01,1108.77
2024-01-16,Sul,48,Cliente 048,Produto_04,Bebidas,108.13,2977.27
2024-01-16,Sul,48,Cliente 048,Produto_02,Bebidas,88.1,2977.27
2024-01-16,Nordeste,61,Cliente 061,Produto_10,Higiene,136.15,2525.26
2024-01-16,Sul,63,Cliente 063,Produto_10,Higiene,97.41,3917.87
2024-01-16,Norte,77,Cliente 077,Produto_08,Alimentos,154.67,2614.42
2024-01-16,Sudeste,70,Cliente 070,Produto_04,Bebidas,167.09,2361.6
2024-01-16,Sul,54,Cliente 054,Produto_13,Limpeza,65.59,4354.92
2024-01-16,Norte,71,Cliente 071,Produto_14,Limpeza,38.03,1192.59
2024-01-16,Sul,2,Cliente 002,Produto_03,Bebidas,186.81,1964.53
2024-01-16,Centro-Oeste,96,Cliente 096,Produto_14,Limpeza,145.7,271.52
2024-01-16,Nordeste,99,Cliente 099,Produto_01,Bebidas,95.4,2284.33
2024-01-16,Nordeste,44,Cliente 044,Produto_13,Limpeza,144.71,4340.18
2024-01-16,Norte,95,Cliente 095,Produto_06,Alimentos,160.69,1438.57
2024-01-16,Norte,42,Cliente 042,Produto_12,Limpeza,202.33,2874.86
2024-01-16,Sudeste,23,Cliente 023,Produto_04,Bebidas,77.44,2618.46
2024-01-16,Nordeste,28,Cliente 028,Produto_05,Alimentos,97.68,4257.11
2024-01-16,Norte,56,Cliente 056,Produto_02,Bebidas,125.1,3387.57
2024-01-16,Norte,56,Cliente 056,Produto_09,Higiene,119.69,3387.57
2024-01-16,Norte,39,Cliente 039,Produto_02,Bebidas,83.93,4429.44
2024-01-16,Sul,84,Cliente 084,Produto_04,Bebidas,144.67,4839.84
2024-01-16,Centro-Oeste,109,Cliente 109,Produto_05,Alimentos,156.76,1364.75
2024-01-16,Norte,77,Cliente 077,Produto_14,Limpeza,124.89,2614.42
2024-01-16,Centro-Oeste,91,Cliente 091,Produto_01,Bebidas,131.39,5257.22
2024-01-16,Sudeste,1,Cliente 001,Produto_13,Limpeza,70.43,2672.38
